"Note: The report represents net sales that are self-reported by retail marijuana licensees. Information is subject to change due to late reports, corrections or audit findings. This file will be updated by approximately the 10th business day of each month.       ",,,
Last Update: 04/06/2021,,,
,,,
License Number,Reporting Period, Total Sales , Excise Tax Due 
420908,2019-08," 160,849 "," 59,514 "
420934,2019-08," 127,146 "," 47,044 "
421005,2019-08," 275,060 "," 101,772 "
421069,2019-08," 251,033 "," 92,882 "
421084,2019-08," 658,295 "," 243,569 "
421110,2019-08," 342,595 "," 126,760 "
421141,2019-08," 655,046 "," 242,367 "
421168,2019-08," 152,961 "," 56,595 "
421261,2019-08," 261,823 "," 96,875 "
421335,2019-08," 227,238 "," 84,078 "
421359,2019-08," 183,686 "," 67,964 "
421409,2019-08," 378,806 "," 140,158 "
421491,2019-08," 122,701 "," 45,399 "
421507,2019-08," 12,047 "," 4,457 "
421514,2019-08," 553,927 "," 204,953 "
421552,2019-08," 214,978 "," 79,542 "
421562,2019-08," 319,181 "," 118,097 "
421577,2019-08," 264,881 "," 98,006 "
421616,2019-08," 238,890 "," 88,389 "
421630,2019-08," 118,756 "," 43,940 "
421632,2019-08," 31,163 "," 11,530 "
421642,2019-08," 233,197 "," 86,283 "
421652,2019-08," 107,314 "," 39,706 "
421667,2019-08," 77,958 "," 28,845 "
421687,2019-08," 26,096 "," 9,656 "
421695,2019-08," 100,942 "," 37,349 "
421698,2019-08," 340,977 "," 126,162 "
421702,2019-08," 624,494 "," 231,063 "
421707,2019-08," 339,782 "," 125,720 "
421708,2019-08," 198,778 "," 73,548 "
421709,2019-08," 150,818 "," 55,803 "
421738,2019-08," 197,951 "," 73,242 "
421757,2019-08," 165,897 "," 61,382 "
421777,2019-08," 546,361 "," 202,154 "
421789,2019-08," 340,039 "," 125,814 "
421804,2019-08," 298,596 "," 110,481 "
421805,2019-08," 928,942 "," 343,709 "
421813,2019-08," 95,585 "," 35,367 "
421873,2019-08," 304,984 "," 112,844 "
421876,2019-08," 95,578 "," 35,364 "
421877,2019-08," 289,021 "," 106,938 "
421878,2019-08," 27,122 "," 10,035 "
421900,2019-08," 331,476 "," 122,646 "
421918,2019-08," 15,728 "," 5,819 "
421953,2019-08," 14,620 "," 5,409 "
422010,2019-08," 114,249 "," 42,272 "
422037,2019-08," 238,554 "," 88,265 "
422044,2019-08," 219,174 "," 81,094 "
422049,2019-08," 297,458 "," 110,059 "
422055,2019-08," 334,234 "," 123,666 "
422099,2019-08," 70,165 "," 25,961 "
422103,2019-08," 303,610 "," 112,336 "
422109,2019-08," 193,686 "," 71,664 "
422120,2019-08, 13 , 5 
422138,2019-08," 12,551 "," 4,644 "
422139,2019-08," 105,242 "," 38,939 "
422146,2019-08," 322,380 "," 119,280 "
422158,2019-08," 166,725 "," 61,688 "
422168,2019-08," 186,489 "," 69,001 "
422194,2019-08," 343,285 "," 127,015 "
422202,2019-08," 54,852 "," 20,295 "
422218,2019-08," 679,188 "," 251,299 "
422234,2019-08," 64,783 "," 23,970 "
422239,2019-08," 95,670 "," 35,398 "
422278,2019-08," 370,450 "," 137,066 "
422294,2019-08," 352,281 "," 130,344 "
422329,2019-08," 159,962 "," 59,186 "
422332,2019-08," 125,929 "," 46,594 "
422336,2019-08," 340,410 "," 125,952 "
422363,2019-08," 46,657 "," 17,263 "
422431,2019-08," 278,126 "," 102,906 "
422442,2019-08," 370,395 "," 137,046 "
422447,2019-08," 458,446 "," 169,625 "
422454,2019-08," 124,711 "," 46,143 "
422457,2019-08," 35,940 "," 13,298 "
422459,2019-08," 42,402 "," 15,689 "
422460,2019-08," 9,308 "," 3,444 "
422466,2019-08," 46,606 "," 17,244 "
422504,2019-08," 161,286 "," 59,676 "
422525,2019-08," 14,809 "," 5,479 "
422570,2019-08," 186,568 "," 69,030 "
422632,2019-08," 41,858 "," 15,487 "
422655,2019-08," 42,243 "," 15,630 "
422658,2019-08," 20,975 "," 7,761 "
422701,2019-08," 7,157 "," 2,648 "
422764,2019-08," 201,432 "," 74,530 "
422765,2019-08," 37,044 "," 13,706 "
422777,2019-08," 82,589 "," 30,558 "
422781,2019-08," 30,586 "," 11,317 "
422785,2019-08," 52,841 "," 19,551 "
422792,2019-08," 30,971 "," 11,459 "
422796,2019-08," 87,631 "," 32,423 "
422817,2019-08," 162,523 "," 60,134 "
422930,2019-08," 10,722 "," 3,967 "
422944,2019-08," 102,545 "," 37,942 "
422954,2019-08," 93,347 "," 34,539 "
422978,2019-08," 77,235 "," 28,577 "
423000,2019-08," 402,862 "," 149,059 "
423036,2019-08," 62,162 "," 23,000 "
423096,2019-08," 430,688 "," 159,355 "
423203,2019-08," 165,032 "," 61,062 "
423224,2019-08," 175,819 "," 65,053 "
423372,2019-08," 404,720 "," 149,746 "
423379,2019-08," 1,316,482 "," 487,098 "
423390,2019-08," 136,270 "," 50,420 "
423402,2019-08," 390,962 "," 144,656 "
423413,2019-08," 589,751 "," 218,208 "
423492,2019-08," 718,075 "," 265,688 "
423536,2019-08," 359,023 "," 132,839 "
423542,2019-08," 145,644 "," 53,888 "
423571,2019-08," 398,516 "," 147,451 "
423634,2019-08," 190,675 "," 70,550 "
423754,2019-08," 347,762 "," 128,672 "
423779,2019-08," 1,035 ", 383 
423784,2019-08," 253,288 "," 93,717 "
423829,2019-08," 341,474 "," 126,345 "
423885,2019-08," 438,723 "," 162,328 "
423993,2019-08," 46,176 "," 17,085 "
424117,2019-08," 75,708 "," 28,012 "
424190,2019-08," 95,463 "," 35,321 "
424273,2019-08," 96,569 "," 35,730 "
424311,2019-08," 601,427 "," 222,528 "
424430,2019-08, 753 , 279 
424463,2019-08," 359,184 "," 132,898 "
424473,2019-08," 162,395 "," 60,086 "
424599,2019-08," 93,204 "," 34,485 "
424747,2019-08," 730,803 "," 270,397 "
424751,2019-08," 725,289 "," 268,357 "
424848,2019-08," 540,291 "," 199,908 "
424877,2019-08," 36,295 "," 13,429 "
424951,2019-08," 1,039,808 "," 384,729 "
425068,2019-08," 385,694 "," 142,707 "
425128,2019-08," 14,492 "," 5,362 "
425185,2019-08," 37,073 "," 13,717 "
425273,2019-08," 276,003 "," 102,121 "
425362,2019-08," 119,437 "," 44,192 "
425493,2019-08," 413,104 "," 152,849 "
425498,2019-08," 72,440 "," 26,803 "
425507,2019-08," 243,907 "," 90,246 "
425539,2019-08," 581,421 "," 215,126 "
425584,2019-08," 187,091 "," 69,224 "
425585,2019-08," 103,842 "," 38,421 "
425605,2019-08," 22,933 "," 8,485 "
425686,2019-08," 157,898 "," 58,422 "
425767,2019-08," 194,131 "," 71,828 "
425925,2019-08," 315,043 "," 116,566 "
425965,2019-08," 158,262 "," 58,557 "
426039,2019-08," 416,198 "," 153,993 "
426050,2019-08," 162,191 "," 60,011 "
426125,2019-08," 106,721 "," 39,487 "
426199,2019-08," 139,512 "," 51,619 "
426284,2019-08," 156,451 "," 57,887 "
426562,2019-08," 624,436 "," 231,041 "
426563,2019-08," 696,124 "," 257,566 "
426606,2019-08," 314,439 "," 116,342 "
426632,2019-08," 40,706 "," 15,061 "
426677,2019-08," 61,229 "," 22,655 "
426678,2019-08," 130,451 "," 48,267 "
426731,2019-08," 180,984 "," 66,964 "
426849,2019-08," 101,481 "," 37,548 "
426888,2019-08," 98,921 "," 36,601 "
426895,2019-08," 61,603 "," 22,793 "
427121,2019-08," 625,658 "," 231,493 "
427156,2019-08," 1,609 ", 595 
427158,2019-08," 98,479 "," 36,437 "
427457,2019-08," 106,802 "," 39,517 "
427458,2019-08," 64,308 "," 23,794 "
427533,2019-08," 59,018 "," 21,836 "
427634,2019-08," 1,147,725 "," 424,658 "
427666,2019-08," 246,476 "," 91,196 "
427742,2019-08," 113,884 "," 42,137 "
427769,2019-08," 103,550 "," 38,313 "
427850,2019-08," 142,420 "," 52,695 "
428005,2019-08," 215,249 "," 79,642 "
428107,2019-08," 70,817 "," 26,202 "
428263,2019-08," 29,994 "," 11,098 "
428560,2019-08," 223,634 "," 82,745 "
428760,2019-08," 352,367 "," 130,376 "
428846,2019-08," 200,418 "," 74,155 "
428942,2019-08," 318,362 "," 117,794 "
429000,2019-08, 34 , 13 
71368,2019-09," 441,956 "," 163,524 "
76189,2019-09," 34,997 "," 12,949 "
79013,2019-09," 215,667 "," 79,797 "
79720,2019-09," 148,274 "," 54,861 "
81400,2019-09," 81,866 "," 30,290 "
82587,2019-09," 323,812 "," 119,811 "
84045,2019-09," 431,629 "," 159,703 "
84154,2019-09," 682,997 "," 252,709 "
85059,2019-09, 194 , 72 
86054,2019-09," 55,002 "," 20,351 "
86823,2019-09," 109,174 "," 40,394 "
88920,2019-09," 86,064 "," 31,844 "
350641,2019-09," 67,901 "," 25,123 "
350766,2019-09," 359,031 "," 132,842 "
352673,2019-09," 310,508 "," 114,888 "
353260,2019-09," 27,509 "," 10,178 "
353928,2019-09," 474,406 "," 175,530 "
353993,2019-09," 22,757 "," 8,420 "
354876,2019-09," 160,084 "," 59,231 "
357129,2019-09," 169,207 "," 62,606 "
360307,2019-09," 319,183 "," 118,098 "
364799,2019-09," 287,363 "," 106,324 "
400085,2019-09," 54,264 "," 20,078 "
400209,2019-09," 27,633 "," 10,224 "
400772,2019-09," 245,942 "," 90,998 "
402039,2019-09," 208,931 "," 77,304 "
402780,2019-09," 104,906 "," 38,815 "
404933,2019-09," 108,114 "," 40,002 "
407950,2019-09," 72,347 "," 26,769 "
410273,2019-09," 1,053,534 "," 389,808 "
410332,2019-09," 135,565 "," 50,159 "
410798,2019-09," 264,452 "," 97,847 "
410831,2019-09," 356,761 "," 132,001 "
411970,2019-09," 190,566 "," 70,510 "
412370,2019-09," 126,836 "," 46,929 "
412466,2019-09," 91,478 "," 33,847 "
412490,2019-09," 234,948 "," 86,931 "
412494,2019-09," 602,587 "," 222,957 "
412921,2019-09," 120,653 "," 44,642 "
412922,2019-09," 171,269 "," 63,370 "
412923,2019-09," 389,267 "," 144,029 "
412940,2019-09," 72,673 "," 26,889 "
413258,2019-09," 240,086 "," 88,832 "
413314,2019-09," 183,867 "," 68,031 "
413319,2019-09," 150,944 "," 55,849 "
413358,2019-09," 1,117,955 "," 413,643 "
413363,2019-09," 329,188 "," 121,800 "
413366,2019-09," 146,151 "," 54,076 "
413369,2019-09," 417,534 "," 154,488 "
413372,2019-09," 35,200 "," 13,024 "
413374,2019-09," 230,965 "," 85,457 "
413385,2019-09," 41,778 "," 15,458 "
413407,2019-09," 81,594 "," 30,190 "
413414,2019-09," 105,827 "," 39,156 "
413420,2019-09," 399,739 "," 147,903 "
413426,2019-09," 340,301 "," 125,911 "
413427,2019-09," 179,535 "," 66,428 "
413428,2019-09," 108,416 "," 40,114 "
413481,2019-09," 245,629 "," 90,883 "
413492,2019-09," 131,620 "," 48,699 "
413519,2019-09," 116,438 "," 43,082 "
413529,2019-09," 73,395 "," 27,156 "
413530,2019-09," 28,034 "," 10,372 "
413534,2019-09," 131,279 "," 48,573 "
413541,2019-09," 123,783 "," 45,800 "
413544,2019-09," 188,550 "," 69,764 "
413550,2019-09," 186,414 "," 68,973 "
413551,2019-09," 146,667 "," 54,267 "
413558,2019-09," 261,768 "," 96,854 "
413570,2019-09," 394,174 "," 145,844 "
413586,2019-09," 106,471 "," 39,394 "
413596,2019-09," 173,867 "," 64,331 "
413600,2019-09," 113,807 "," 42,108 "
413677,2019-09," 72,129 "," 26,688 "
413683,2019-09," 612,949 "," 226,791 "
413692,2019-09," 379,852 "," 140,545 "
413727,2019-09," 182,549 "," 67,543 "
413729,2019-09," 160,777 "," 59,488 "
413732,2019-09," 454,267 "," 168,079 "
413739,2019-09," 451,807 "," 167,169 "
413762,2019-09," 140,102 "," 51,838 "
413773,2019-09," 130,439 "," 48,262 "
413791,2019-09," 299,699 "," 110,889 "
413798,2019-09," 162,873 "," 60,263 "
413801,2019-09," 57,658 "," 21,333 "
413802,2019-09," 96,401 "," 35,668 "
413803,2019-09," 257,293 "," 95,199 "
413805,2019-09," 17,331 "," 6,413 "
413809,2019-09," 180,945 "," 66,950 "
413812,2019-09," 177,190 "," 65,560 "
413813,2019-09," 301,648 "," 111,610 "
413843,2019-09," 106,324 "," 39,340 "
413846,2019-09," 7,576 "," 2,803 "
413870,2019-09," 231,210 "," 85,548 "
413886,2019-09," 123,382 "," 45,651 "
413893,2019-09," 369,019 "," 136,537 "
413901,2019-09," 153,576 "," 56,823 "
413930,2019-09," 77,034 "," 28,503 "
413994,2019-09," 76,878 "," 28,445 "
414002,2019-09," 178,230 "," 65,945 "
414060,2019-09," 176,545 "," 65,322 "
414065,2019-09," 188,978 "," 69,922 "
414103,2019-09," 572,177 "," 211,705 "
414160,2019-09," 191,123 "," 70,715 "
414174,2019-09," 318,197 "," 117,733 "
414181,2019-09," 339,550 "," 125,634 "
414211,2019-09," 526,942 "," 194,969 "
414216,2019-09," 17,770 "," 6,575 "
414223,2019-09," 96,153 "," 35,577 "
414225,2019-09," 195,609 "," 72,375 "
414243,2019-09," 142,372 "," 52,678 "
414280,2019-09," 140,691 "," 52,056 "
414292,2019-09," 78,443 "," 29,024 "
414295,2019-09," 1,014,695 "," 375,437 "
414345,2019-09," 133,652 "," 49,451 "
414356,2019-09," 217,381 "," 80,431 "
414398,2019-09," 168,424 "," 62,317 "
414425,2019-09," 160,949 "," 59,551 "
414430,2019-09," 152,949 "," 56,591 "
414441,2019-09," 406,988 "," 150,586 "
414449,2019-09," 358,112 "," 132,501 "
414450,2019-09," 37,034 "," 13,702 "
414454,2019-09," 47,063 "," 17,413 "
414456,2019-09," 82,058 "," 30,361 "
414460,2019-09," 18,443 "," 6,824 "
414470,2019-09," 312,018 "," 115,447 "
414491,2019-09," 329,391 "," 121,875 "
414495,2019-09," 163,720 "," 60,576 "
414500,2019-09," 125,169 "," 46,313 "
414503,2019-09," 185,906 "," 68,785 "
414508,2019-09," 290,319 "," 107,418 "
414520,2019-09," 589,937 "," 218,277 "
414532,2019-09," 356,807 "," 132,019 "
414533,2019-09," 636,842 "," 235,631 "
414539,2019-09," 11,504 "," 4,256 "
414550,2019-09," 157,806 "," 58,388 "
414558,2019-09," 33,241 "," 12,299 "
414569,2019-09," 226,805 "," 83,918 "
414573,2019-09," 42,478 "," 15,717 "
414574,2019-09," 152,109 "," 56,280 "
414656,2019-09," 135,031 "," 49,961 "
414664,2019-09," 315,276 "," 116,652 "
414680,2019-09," 116,943 "," 43,269 "
414712,2019-09," 60,659 "," 22,444 "
414714,2019-09," 708,707 "," 262,222 "
414716,2019-09," 234,781 "," 86,869 "
414731,2019-09," 475,979 "," 176,112 "
414733,2019-09," 349,843 "," 129,442 "
414735,2019-09," 202,011 "," 74,744 "
414749,2019-09," 15,575 "," 5,763 "
414750,2019-09," 91,968 "," 34,028 "
414755,2019-09," 58,499 "," 21,645 "
414761,2019-09," 76,586 "," 28,337 "
414785,2019-09," 251,649 "," 93,110 "
414803,2019-09," 65,526 "," 24,245 "
414812,2019-09," 214,395 "," 79,326 "
414814,2019-09," 102,179 "," 37,806 "
414817,2019-09," 566,682 "," 209,672 "
414823,2019-09," 621,964 "," 230,127 "
414829,2019-09," 466,170 "," 172,483 "
414841,2019-09," 413,691 "," 153,066 "
414864,2019-09," 226,822 "," 83,924 "
414867,2019-09," 725,809 "," 268,549 "
414868,2019-09," 287,320 "," 106,308 "
414871,2019-09," 198,802 "," 73,557 "
414876,2019-09," 1,319,108 "," 488,070 "
414881,2019-09," 52,924 "," 19,582 "
414884,2019-09," 257,921 "," 95,431 "
414918,2019-09," 51,346 "," 18,998 "
414958,2019-09," 132,040 "," 48,855 "
414959,2019-09," 135,563 "," 50,158 "
414963,2019-09," 147,239 "," 54,478 "
414970,2019-09," 277,092 "," 102,524 "
414983,2019-09," 436,120 "," 161,364 "
414995,2019-09," 23,679 "," 8,761 "
415001,2019-09," 125,975 "," 46,611 "
415010,2019-09," 320,417 "," 118,554 "
415031,2019-09," 221,420 "," 81,925 "
415045,2019-09," 137,014 "," 50,695 "
415064,2019-09," 31,077 "," 11,498 "
415083,2019-09," 644,117 "," 238,323 "
415094,2019-09," 446,801 "," 165,316 "
415112,2019-09," 347,700 "," 128,649 "
415115,2019-09," 136,901 "," 50,653 "
415124,2019-09," 75,049 "," 27,768 "
415127,2019-09," 137,427 "," 50,848 "
415130,2019-09," 244,489 "," 90,461 "
415132,2019-09," 182,893 "," 67,670 "
415183,2019-09," 246,383 "," 91,162 "
415198,2019-09," 277,210 "," 102,568 "
415203,2019-09," 155,828 "," 57,657 "
415211,2019-09," 234,886 "," 86,908 "
415216,2019-09," 284,095 "," 105,115 "
415222,2019-09," 164,265 "," 60,778 "
415229,2019-09," 290,696 "," 107,558 "
415238,2019-09," 128,597 "," 47,581 "
415287,2019-09," 107,601 "," 39,812 "
415294,2019-09," 68,689 "," 25,415 "
415303,2019-09," 161,298 "," 59,680 "
415314,2019-09," 95,565 "," 35,359 "
415325,2019-09," 73,227 "," 27,094 "
415333,2019-09," 586,902 "," 217,154 "
415343,2019-09," 96,797 "," 35,815 "
415348,2019-09," 146,679 "," 54,271 "
415361,2019-09," 40,719 "," 15,066 "
415406,2019-09," 166,102 "," 61,458 "
415410,2019-09," 296,639 "," 109,756 "
415429,2019-09," 100,901 "," 37,333 "
415445,2019-09," 108,426 "," 40,118 "
415470,2019-09," 270,141 "," 99,952 "
415484,2019-09," 6,364 "," 2,355 "
415486,2019-09," 158,470 "," 58,634 "
415488,2019-09," 176,258 "," 65,215 "
415504,2019-09," 232,468 "," 86,013 "
415507,2019-09," 193,820 "," 71,713 "
415509,2019-09," 109,353 "," 40,461 "
415513,2019-09," 115,010 "," 42,554 "
415517,2019-09," 133,473 "," 49,385 "
415523,2019-09," 69,990 "," 25,896 "
415526,2019-09," 343,240 "," 126,999 "
415539,2019-09," 113,902 "," 42,144 "
415567,2019-09," 287,964 "," 106,547 "
415575,2019-09," 174,200 "," 64,454 "
415641,2019-09," 85,801 "," 31,746 "
415645,2019-09," 143,281 "," 53,014 "
415652,2019-09," 213,270 "," 78,910 "
415658,2019-09," 162,850 "," 60,255 "
416102,2019-09," 172,473 "," 63,815 "
416540,2019-09," 214,572 "," 79,392 "
417114,2019-09," 288,552 "," 106,764 "
417469,2019-09," 81,639 "," 30,207 "
417486,2019-09," 220,754 "," 81,679 "
417643,2019-09," 143,446 "," 53,075 "
417646,2019-09," 207,859 "," 76,908 "
417880,2019-09," 84,248 "," 31,172 "
417949,2019-09," 97,089 "," 35,923 "
420123,2019-09," 80,334 "," 29,724 "
420291,2019-09," 417,173 "," 154,354 "
420292,2019-09," 68,393 "," 25,305 "
420336,2019-09," 179,506 "," 66,417 "
420389,2019-09," 412,048 "," 152,458 "
420390,2019-09," 62,845 "," 23,253 "
420400,2019-09," 53,119 "," 19,654 "
420416,2019-09," 30,770 "," 11,385 "
420478,2019-09," 49,396 "," 18,277 "
420497,2019-09," 203,441 "," 75,273 "
420645,2019-09," 43,567 "," 16,120 "
420661,2019-09," 101,195 "," 37,442 "
420666,2019-09," 237,564 "," 87,899 "
420741,2019-09," 759,887 "," 281,158 "
420785,2019-09," 335,006 "," 123,952 "
420800,2019-09, 163 , 60 
420801,2019-09," 75,589 "," 27,968 "
420812,2019-09," 34,630 "," 12,813 "
420819,2019-09, 23 , 9 
420889,2019-09," 653,746 "," 241,886 "
420894,2019-09," 19,347 "," 7,158 "
420894,2019-09," 18,749 "," 6,937 "
420895,2019-09," 91,999 "," 34,040 "
420898,2019-09," 174,763 "," 64,662 "
420908,2019-09," 151,500 "," 56,055 "
420934,2019-09," 109,527 "," 40,525 "
421005,2019-09," 264,350 "," 97,809 "
421069,2019-09," 215,252 "," 79,643 "
421084,2019-09," 630,888 "," 233,428 "
421110,2019-09," 308,858 "," 114,277 "
421141,2019-09," 571,219 "," 211,351 "
421168,2019-09," 145,413 "," 53,803 "
421261,2019-09," 249,522 "," 92,323 "
421335,2019-09," 219,375 "," 81,169 "
421359,2019-09," 165,356 "," 61,182 "
421409,2019-09," 356,859 "," 132,038 "
421491,2019-09," 117,210 "," 43,368 "
421514,2019-09," 489,480 "," 181,107 "
421552,2019-09," 213,474 "," 78,985 "
421562,2019-09," 270,718 "," 100,166 "
421577,2019-09," 245,371 "," 90,787 "
421616,2019-09," 216,349 "," 80,049 "
421630,2019-09," 104,612 "," 38,706 "
421632,2019-09," 28,211 "," 10,438 "
421642,2019-09," 219,403 "," 81,179 "
421652,2019-09," 100,451 "," 37,167 "
421667,2019-09," 72,472 "," 26,815 "
421687,2019-09," 24,718 "," 9,146 "
421695,2019-09," 90,095 "," 33,335 "
421698,2019-09," 315,762 "," 116,832 "
421702,2019-09," 588,618 "," 217,789 "
421707,2019-09," 316,656 "," 117,163 "
421708,2019-09," 172,934 "," 63,985 "
421709,2019-09," 143,720 "," 53,176 "
421738,2019-09," 158,869 "," 58,781 "
421757,2019-09," 141,042 "," 52,185 "
421777,2019-09," 487,260 "," 180,286 "
421789,2019-09," 314,969 "," 116,538 "
421804,2019-09," 277,500 "," 102,675 "
421805,2019-09," 885,769 "," 327,735 "
421813,2019-09," 83,145 "," 30,764 "
421873,2019-09," 297,955 "," 110,243 "
421876,2019-09," 92,670 "," 34,288 "
421877,2019-09," 276,599 "," 102,342 "
421878,2019-09," 25,073 "," 9,277 "
421900,2019-09," 302,563 "," 111,948 "
421918,2019-09," 14,326 "," 5,301 "
421953,2019-09," 15,048 "," 5,568 "
422010,2019-09," 95,678 "," 35,401 "
422037,2019-09," 210,255 "," 77,794 "
422044,2019-09," 198,397 "," 73,407 "
422049,2019-09," 273,080 "," 101,039 "
422055,2019-09," 327,465 "," 121,162 "
422099,2019-09," 67,949 "," 25,141 "
422103,2019-09," 292,632 "," 108,274 "
422109,2019-09," 180,031 "," 66,612 "
422120,2019-09," 1,155 ", 427 
422138,2019-09," 15,314 "," 5,666 "
422139,2019-09," 99,380 "," 36,771 "
422146,2019-09," 296,545 "," 109,722 "
422168,2019-09," 165,475 "," 61,226 "
422194,2019-09," 283,440 "," 104,873 "
422202,2019-09," 48,805 "," 18,058 "
422218,2019-09," 606,644 "," 224,458 "
422234,2019-09," 58,452 "," 21,627 "
422239,2019-09," 80,650 "," 29,841 "
422278,2019-09," 358,536 "," 132,658 "
422294,2019-09," 353,428 "," 130,768 "
422329,2019-09," 158,561 "," 58,668 "
422332,2019-09," 113,104 "," 41,848 "
422336,2019-09," 316,939 "," 117,267 "
422363,2019-09," 43,664 "," 16,156 "
422431,2019-09," 261,804 "," 96,868 "
422442,2019-09," 327,998 "," 121,359 "
422447,2019-09," 402,710 "," 149,003 "
422454,2019-09," 100,512 "," 37,189 "
422457,2019-09," 27,363 "," 10,124 "
422459,2019-09," 38,358 "," 14,193 "
422460,2019-09," 5,014 "," 1,855 "
422466,2019-09," 42,574 "," 15,752 "
422504,2019-09," 163,312 "," 60,425 "
422525,2019-09," 11,078 "," 4,099 "
422570,2019-09," 173,633 "," 64,244 "
422632,2019-09," 41,059 "," 15,192 "
422655,2019-09," 33,809 "," 12,509 "
422658,2019-09," 20,841 "," 7,711 "
422701,2019-09," 5,456 "," 2,019 "
422764,2019-09," 192,030 "," 71,051 "
422765,2019-09," 32,658 "," 12,083 "
422777,2019-09," 78,436 "," 29,021 "
422781,2019-09," 26,445 "," 9,785 "
422785,2019-09," 49,872 "," 18,453 "
422792,2019-09," 34,576 "," 12,793 "
422796,2019-09," 81,069 "," 29,995 "
422817,2019-09," 149,400 "," 55,278 "
422930,2019-09," 10,557 "," 3,906 "
422944,2019-09," 90,163 "," 33,360 "
422954,2019-09," 84,071 "," 31,106 "
422978,2019-09," 68,650 "," 25,401 "
423000,2019-09," 386,899 "," 143,153 "
423036,2019-09," 49,628 "," 18,362 "
423096,2019-09," 401,713 "," 148,634 "
423203,2019-09," 147,525 "," 54,584 "
423224,2019-09," 159,522 "," 59,023 "
423372,2019-09," 390,700 "," 144,559 "
423379,2019-09," 1,116,714 "," 413,184 "
423390,2019-09," 132,871 "," 49,162 "
423402,2019-09," 362,798 "," 134,235 "
423413,2019-09," 557,147 "," 206,144 "
423492,2019-09," 693,924 "," 256,752 "
423536,2019-09," 323,759 "," 119,791 "
423542,2019-09," 132,853 "," 49,155 "
423571,2019-09," 375,332 "," 138,873 "
423634,2019-09," 175,204 "," 64,826 "
423754,2019-09," 341,451 "," 126,337 "
423784,2019-09," 232,091 "," 85,874 "
423829,2019-09," 314,020 "," 116,187 "
423885,2019-09," 392,437 "," 145,202 "
423993,2019-09," 37,684 "," 13,943 "
424117,2019-09," 62,824 "," 23,245 "
424190,2019-09," 90,390 "," 33,444 "
424273,2019-09," 83,870 "," 31,032 "
424311,2019-09," 586,740 "," 217,094 "
