"Note: The report represents net sales that are self-reported by retail marijuana licensees. Information is subject to change due to late reports, corrections or audit findings. This file will be updated by approximately the 10th business day of each month.       ",,,
Last Update: 06/09/2020,,,
,,,
License Number,Reporting Period, Total Sales, Excise Tax Due 
413570,2019-05,"378,887","140,188"
413586,2019-05,"102,898","38,072"
413596,2019-05,"148,340","54,886"
413600,2019-05,"110,382","40,841"
413677,2019-05,"87,152","32,246"
413683,2019-05,"631,489","233,651"
413692,2019-05,"304,765","112,763"
413727,2019-05,"169,229","62,615"
413729,2019-05,"137,797","50,985"
413732,2019-05,"420,773","155,686"
413739,2019-05,"456,598","168,941"
413762,2019-05,"142,764","52,823"
413773,2019-05,"105,664","39,096"
413791,2019-05,"336,355","124,451"
413798,2019-05,"153,947","56,960"
413801,2019-05,"57,226","21,174"
413802,2019-05,"103,598","38,331"
413803,2019-05,"182,587","67,557"
413805,2019-05,"13,165","4,871"
413809,2019-05,"176,634","65,355"
413812,2019-05,"175,411","64,902"
413813,2019-05,"300,314","111,116"
413843,2019-05,"114,454","42,348"
413870,2019-05,"226,056","83,641"
413886,2019-05,"140,515","51,990"
413893,2019-05,"375,220","138,831"
413901,2019-05,"151,885","56,197"
413930,2019-05,"82,104","30,378"
413994,2019-05,"83,444","30,874"
414002,2019-05,"180,722","66,867"
414060,2019-05,"189,695","70,187"
414065,2019-05,"139,405","51,580"
414103,2019-05,"610,374","225,838"
414160,2019-05,"155,140","57,402"
414174,2019-05,"318,444","117,824"
414181,2019-05,"350,214","129,579"
414211,2019-05,"505,726","187,119"
414216,2019-05,"13,524","5,004"
414225,2019-05,"210,970","78,059"
414243,2019-05,"127,179","47,056"
414280,2019-05,"147,951","54,742"
414292,2019-05,"67,088","24,823"
414295,2019-05,"875,841","324,061"
414298,2019-05,"82,799","30,636"
414345,2019-05,"124,161","45,939"
414356,2019-05,"224,037","82,894"
414398,2019-05,"171,142","63,323"
414425,2019-05,"159,793","59,123"
414430,2019-05,"171,635","63,505"
414441,2019-05,"397,421","147,046"
414449,2019-05,"364,742","134,955"
414450,2019-05,"32,467","12,013"
414454,2019-05,"53,025","19,619"
414456,2019-05,"59,863","22,149"
414460,2019-05,"15,340","5,676"
414470,2019-05,"254,544","94,181"
414491,2019-05,"364,382","134,821"
414495,2019-05,"180,286","66,706"
414500,2019-05,"129,354","47,861"
414503,2019-05,"178,571","66,071"
414508,2019-05,"241,040","89,185"
414520,2019-05,"649,981","240,493"
414532,2019-05,"388,027","143,570"
414533,2019-05,"706,353","261,351"
414539,2019-05,"11,293","4,178"
414550,2019-05,"145,580","53,864"
414558,2019-05,"29,557","10,936"
414569,2019-05,"241,146","89,224"
414574,2019-05,"148,674","55,010"
414656,2019-05,"138,602","51,283"
414664,2019-05,"314,685","116,433"
414680,2019-05,"106,558","39,427"
414712,2019-05,"52,582","19,455"
414714,2019-05,"699,684","258,883"
414716,2019-05,"228,667","84,607"
414731,2019-05,"445,514","164,840"
414733,2019-05,"357,805","132,388"
414735,2019-05,"214,229","79,265"
414749,2019-05,"18,426","6,818"
414750,2019-05,"82,905","30,675"
414755,2019-05,"57,363","21,224"
414761,2019-05,"77,078","28,519"
414785,2019-05,"221,997","82,139"
414803,2019-05,"43,898","16,242"
414812,2019-05,"225,041","83,265"
414814,2019-05,"112,588","41,658"
414823,2019-05,"594,283","219,885"
414829,2019-05,"433,468","160,383"
414841,2019-05,"383,643","141,948"
414864,2019-05,"243,994","90,278"
414867,2019-05,"740,504","273,986"
414868,2019-05,"308,635","114,195"
414871,2019-05,"212,439","78,602"
414876,2019-05,"1,308,384","484,102"
414884,2019-05,"281,327","104,091"
414918,2019-05,"51,568","19,080"
414958,2019-05,"134,427","49,738"
414959,2019-05,"109,017","40,336"
414963,2019-05,"149,585","55,346"
414970,2019-05,"262,651","97,181"
414983,2019-05,"482,850","178,654"
415001,2019-05,"127,540","47,190"
415010,2019-05,"324,652","120,121"
415031,2019-05,"207,243","76,680"
415032,2019-05,113,42
415045,2019-05,"108,319","40,078"
415064,2019-05,"27,306","10,103"
415083,2019-05,"669,262","247,627"
415094,2019-05,"461,453","170,738"
415112,2019-05,"360,628","133,432"
415115,2019-05,"148,222","54,842"
415124,2019-05,"76,325","28,240"
415127,2019-05,"124,769","46,165"
415130,2019-05,"227,825","84,295"
415183,2019-05,"229,803","85,027"
415198,2019-05,"296,562","109,728"
415203,2019-05,"144,496","53,464"
415211,2019-05,"226,322","83,739"
415216,2019-05,"273,572","101,222"
415222,2019-05,"169,895","62,861"
415229,2019-05,"310,045","114,717"
415238,2019-05,"128,738","47,633"
415287,2019-05,"111,567","41,280"
415294,2019-05,"59,929","22,174"
415303,2019-05,"149,476","55,306"
415314,2019-05,"84,911","31,417"
415325,2019-05,"60,591","22,419"
415333,2019-05,"551,591","204,088"
415343,2019-05,"101,142","37,423"
415348,2019-05,"146,396","54,167"
415361,2019-05,"37,869","14,012"
415406,2019-05,"179,692","66,486"
415410,2019-05,"292,839","108,350"
415429,2019-05,"102,200","37,814"
415445,2019-05,"101,749","37,647"
415470,2019-05,"257,943","95,439"
415484,2019-05,"33,906","12,545"
415486,2019-05,"156,659","57,964"
415488,2019-05,"164,105","60,719"
415504,2019-05,"270,097","99,936"
415507,2019-05,"188,852","69,875"
415509,2019-05,"114,318","42,298"
415513,2019-05,"106,540","39,420"
415517,2019-05,"132,325","48,960"
415523,2019-05,"71,153","26,327"
415526,2019-05,"319,496","118,214"
415539,2019-05,"104,136","38,530"
415567,2019-05,"274,565","101,589"
415575,2019-05,"175,355","64,881"
415641,2019-05,"90,439","33,462"
415645,2019-05,"147,125","54,436"
415652,2019-05,"273,133","101,059"
415658,2019-05,"162,457","60,109"
416102,2019-05,"190,736","70,572"
416540,2019-05,"234,073","86,607"
417114,2019-05,"250,822","92,804"
417469,2019-05,"86,197","31,893"
417486,2019-05,"194,804","72,077"
417643,2019-05,"149,715","55,394"
417646,2019-05,"240,424","88,957"
417880,2019-05,"84,995","31,448"
417949,2019-05,"67,891","25,120"
419640,2019-05,"249,087","92,162"
420123,2019-05,"75,509","27,938"
420291,2019-05,"300,719","111,266"
420292,2019-05,"48,432","17,920"
420336,2019-05,"195,668","72,397"
420389,2019-05,"397,699","147,149"
420390,2019-05,"48,767","18,044"
420400,2019-05,"60,359","22,333"
420416,2019-05,"33,094","12,245"
420478,2019-05,"54,239","20,068"
420497,2019-05,"185,039","68,465"
420645,2019-05,"32,415","11,993"
420661,2019-05,"96,625","35,751"
420666,2019-05,"212,398","78,587"
420741,2019-05,"676,783","250,410"
420785,2019-05,"315,184","116,618"
420800,2019-05,"23,062","8,533"
420801,2019-05,"83,285","30,816"
420812,2019-05,"12,596","4,660"
420819,2019-05,"3,775","1,397"
420889,2019-05,"603,490","223,291"
420894,2019-05,"61,241","22,659"
420895,2019-05,"86,911","32,157"
420898,2019-05,"153,886","56,938"
420908,2019-05,"141,904","52,504"
420934,2019-05,"118,030","43,671"
421005,2019-05,"229,400","84,878"
421069,2019-05,"224,314","82,996"
421084,2019-05,"618,492","228,842"
421110,2019-05,"277,920","102,830"
421141,2019-05,"634,942","234,929"
421168,2019-05,"134,406","49,730"
421261,2019-05,"233,784","86,500"
421335,2019-05,"200,348","74,129"
421359,2019-05,"179,696","66,488"
421409,2019-05,"357,022","132,098"
421491,2019-05,"101,565","37,579"
421507,2019-05,"34,202","12,655"
421514,2019-05,"535,448","198,116"
421552,2019-05,"197,412","73,042"
421562,2019-05,"270,330","100,022"
421577,2019-05,"222,360","82,273"
421616,2019-05,"223,173","82,574"
421630,2019-05,"112,596","41,660"
421632,2019-05,"30,430","11,259"
421642,2019-05,"204,703","75,740"
421652,2019-05,"97,933","36,235"
421667,2019-05,"79,541","29,430"
421687,2019-05,"22,948","8,491"
421695,2019-05,"104,547","38,682"
421698,2019-05,"310,994","115,068"
421702,2019-05,"569,507","210,718"
421707,2019-05,"309,085","114,361"
421708,2019-05,"158,487","58,640"
421738,2019-05,"189,635","70,165"
421757,2019-05,"125,421","46,406"
421777,2019-05,"504,470","186,654"
421789,2019-05,"343,936","127,256"
421804,2019-05,"304,693","112,736"
421805,2019-05,"838,943","310,409"
421813,2019-05,"73,395","27,156"
421873,2019-05,"228,599","84,582"
421876,2019-05,"89,177","32,995"
421877,2019-05,"241,743","89,445"
421878,2019-05,"23,227","8,594"
421900,2019-05,"362,142","133,993"
421918,2019-05,"14,333","5,303"
421953,2019-05,457,169
422010,2019-05,"92,625","34,271"
422037,2019-05,"199,774","73,916"
422044,2019-05,"193,492","71,592"
422049,2019-05,"273,034","101,023"
422055,2019-05,"317,057","117,311"
422099,2019-05,"67,546","24,992"
422103,2019-05,"280,580","103,815"
422109,2019-05,"184,221","68,162"
422138,2019-05,"8,476","3,136"
422139,2019-05,"93,750","34,688"
422146,2019-05,"291,978","108,032"
422158,2019-05,"94,182","34,847"
422168,2019-05,"163,941","60,658"
422194,2019-05,"324,404","120,030"
422218,2019-05,"626,768","231,904"
422234,2019-05,"60,314","22,316"
422239,2019-05,"78,279","28,963"
422278,2019-05,"295,060","109,172"
422294,2019-05,"315,483","116,729"
422329,2019-05,"129,806","48,028"
422332,2019-05,"139,625","51,661"
422336,2019-05,"360,471","133,374"
422363,2019-05,"37,494","13,873"
422431,2019-05,"247,216","91,470"
422442,2019-05,"331,874","122,793"
422447,2019-05,"437,328","161,811"
422454,2019-05,"91,463","33,841"
422457,2019-05,"30,854","11,416"
422459,2019-05,"37,501","13,875"
422460,2019-05,"9,839","3,641"
422466,2019-05,"38,264","14,158"
422504,2019-05,"177,344","65,617"
422525,2019-05,"13,593","5,029"
422570,2019-05,"181,842","67,281"
422655,2019-05,"26,251","9,713"
422658,2019-05,"10,280","3,804"
422701,2019-05,"5,856","2,167"
422764,2019-05,"180,772","66,886"
422765,2019-05,"25,747","9,527"
422777,2019-05,"72,512","26,829"
422781,2019-05,"26,084","9,651"
422785,2019-05,"46,522","17,213"
422792,2019-05,"27,495","10,173"
422796,2019-05,"83,546","30,912"
422817,2019-05,"130,633","48,334"
422930,2019-05,"4,620","1,709"
422944,2019-05,"82,271","30,440"
422954,2019-05,"71,194","26,342"
422978,2019-05,"66,832","24,728"
423000,2019-05,"385,253","142,544"
423036,2019-05,"52,870","19,562"
423203,2019-05,"118,495","43,843"
423224,2019-05,"151,227","55,954"
423372,2019-05,"358,965","132,817"
423379,2019-05,"1,203,265","445,208"
423390,2019-05,"111,115","41,112"
423402,2019-05,"368,069","136,185"
423413,2019-05,"534,678","197,831"
423492,2019-05,"604,954","223,833"
423536,2019-05,"321,515","118,961"
423542,2019-05,"128,886","47,688"
423571,2019-05,"369,220","136,612"
423634,2019-05,"175,143","64,803"
423754,2019-05,"191,071","70,696"
423779,2019-05,848,314
423784,2019-05,"233,016","86,216"
423829,2019-05,"293,861","108,728"
423885,2019-05,"411,246","152,161"
423993,2019-05,"41,681","15,422"
424117,2019-05,"75,156","27,808"
424190,2019-05,"90,409","33,451"
424273,2019-05,"65,774","24,337"
424311,2019-05,"555,356","205,482"
424430,2019-05,895,331
424463,2019-05,"333,918","123,550"
424473,2019-05,"129,935","48,076"
424599,2019-05,"66,947","24,770"
424747,2019-05,"673,864","249,330"
424751,2019-05,"625,151","231,306"
424848,2019-05,"502,797","186,035"
424877,2019-05,"14,594","5,400"
424951,2019-05,"752,650","278,480"
425068,2019-05,"346,337","128,145"
425128,2019-05,"12,296","4,550"
425185,2019-05,"28,721","10,627"
425273,2019-05,"258,739","95,733"
425362,2019-05,"218,240","80,749"
425493,2019-05,"358,670","132,708"
425498,2019-05,"42,875","15,864"
425507,2019-05,"214,416","79,334"
425539,2019-05,"544,194","201,352"
425584,2019-05,"128,261","47,456"
425585,2019-05,"91,644","33,908"
425605,2019-05,"19,391","7,175"
425686,2019-05,"144,974","53,640"
425767,2019-05,"130,585","48,316"
426039,2019-05,"387,555","143,395"
426050,2019-05,"149,329","55,252"
426199,2019-05,"116,220","43,001"
426284,2019-05,"130,541","48,300"
426443,2019-05,"30,467","11,273"
426562,2019-05,"510,611","188,926"
426563,2019-05,"666,516","246,611"
426606,2019-05,"262,520","97,133"
426632,2019-05,"35,895","13,281"
426677,2019-05,"47,761","17,672"
426678,2019-05,"112,269","41,539"
426849,2019-05,"86,467","31,993"
426888,2019-05,"93,902","34,744"
426895,2019-05,"44,396","16,427"
427121,2019-05,"525,797","194,545"
427156,2019-05,"2,469",914
427158,2019-05,"72,419","26,795"
427457,2019-05,"85,736","31,722"
427458,2019-05,"51,329","18,992"
427533,2019-05,"50,878","18,825"
427634,2019-05,"1,010,231","373,786"
427666,2019-05,"170,988","63,266"
427742,2019-05,"77,744","28,765"
427769,2019-05,"98,819","36,563"
427850,2019-05,"94,744","35,055"
428005,2019-05,"178,314","65,976"
428107,2019-05,"56,904","21,055"
428263,2019-05,"11,432","4,230"
71368,2019-06,"430,357","159,232"
76189,2019-06,"31,675","11,720"
79013,2019-06,"222,064","82,164"
79720,2019-06,"143,113","52,952"
81400,2019-06,"65,298","24,160"
82587,2019-06,"476,271","176,220"
84045,2019-06,"411,980","152,433"
84154,2019-06,"578,196","213,933"
85059,2019-06,453,168
86054,2019-06,"60,406","22,350"
86823,2019-06,"135,926","50,293"
88920,2019-06,"82,967","30,698"
350641,2019-06,"72,959","26,995"
350766,2019-06,"308,664","114,206"
352673,2019-06,"309,785","114,620"
353260,2019-06,"29,427","10,888"
353928,2019-06,"409,622","151,560"
353993,2019-06,"29,227","10,814"
354876,2019-06,"182,114","67,382"
357129,2019-06,"133,518","49,402"
360307,2019-06,"355,080","131,380"
364799,2019-06,"265,477","98,227"
400209,2019-06,"32,792","12,133"
400772,2019-06,"242,802","89,837"
402039,2019-06,"212,537","78,639"
402780,2019-06,"114,303","42,292"
404933,2019-06,"106,597","39,441"
407950,2019-06,"56,145","20,774"
410273,2019-06,"108,796","40,254"
410332,2019-06,"133,746","49,486"
410798,2019-06,"243,919","90,250"
410831,2019-06,"349,207","129,207"
411970,2019-06,"180,423","66,757"
412370,2019-06,"121,859","45,088"
412466,2019-06,"93,555","34,615"
412490,2019-06,"195,596","72,370"
412494,2019-06,"620,993","229,767"
412921,2019-06,"123,046","45,527"
412922,2019-06,"158,500","58,645"
412923,2019-06,"638,234","236,147"
412940,2019-06,"65,786","24,341"
413258,2019-06,"229,923","85,072"
413314,2019-06,"185,727","68,719"
413319,2019-06,"153,886","56,938"
413358,2019-06,"1,132,378","418,980"
413363,2019-06,"352,281","130,344"
413366,2019-06,"142,759","52,821"
413369,2019-06,"444,530","164,476"
413374,2019-06,"240,832","89,108"
413385,2019-06,"44,282","16,384"
413407,2019-06,"87,377","32,329"
413414,2019-06,"99,352","36,760"
413420,2019-06,"383,059","141,732"
413426,2019-06,"323,045","119,527"
413427,2019-06,"173,845","64,323"
413428,2019-06,"107,553","39,794"
413481,2019-06,"256,809","95,020"
413492,2019-06,"126,607","46,844"
413519,2019-06,"135,810","50,250"
413529,2019-06,"69,847","25,843"
413530,2019-06,"32,807","12,138"
413534,2019-06,"129,890","48,059"
413541,2019-06,"121,445","44,935"
413544,2019-06,"171,533","63,467"
413550,2019-06,"186,582","69,035"
413551,2019-06,"136,687","50,574"
413558,2019-06,"288,159","106,619"
413570,2019-06,"383,823","142,015"
413586,2019-06,"98,433","36,420"
413596,2019-06,"152,219","56,321"
413600,2019-06,"114,983","42,544"
413677,2019-06,"84,161","31,140"
413683,2019-06,"641,150","237,226"
413692,2019-06,"470,239","173,988"
413727,2019-06,"178,607","66,084"
413729,2019-06,"146,715","54,285"
413732,2019-06,"423,953","156,863"
413739,2019-06,"468,390","173,304"
413762,2019-06,"134,656","49,823"
413773,2019-06,"113,240","41,899"
413791,2019-06,"321,717","119,035"
413798,2019-06,"151,933","56,215"
413801,2019-06,"61,287","22,676"
413802,2019-06,"97,640","36,127"
413803,2019-06,"194,552","71,984"
413805,2019-06,"15,897","5,882"
413809,2019-06,"181,074","66,997"
413812,2019-06,"176,637","65,356"
413813,2019-06,"292,426","108,198"
413843,2019-06,"106,731","39,490"
413846,2019-06,"11,298","4,180"
413870,2019-06,"222,753","82,419"
413886,2019-06,"131,989","48,836"
413893,2019-06,"369,807","136,828"
413901,2019-06,"155,866","57,670"
413930,2019-06,"78,588","29,078"
413994,2019-06,"78,138","28,911"
414002,2019-06,"175,165","64,811"
414060,2019-06,"184,616","68,308"
414065,2019-06,"156,168","57,782"
414103,2019-06,"438,204","162,135"
414160,2019-06,"158,758","58,741"
414174,2019-06,"308,786","114,251"
414181,2019-06,"354,563","131,188"
414211,2019-06,"489,165","180,991"
414216,2019-06,"14,555","5,385"
414225,2019-06,"206,889","76,549"
414243,2019-06,"130,959","48,455"
414280,2019-06,"143,425","53,067"
414292,2019-06,"65,813","24,351"
414295,2019-06,"903,695","334,367"
414298,2019-06,"83,360","30,843"
414345,2019-06,"128,671","47,608"
414356,2019-06,"217,939","80,637"
414398,2019-06,"168,573","62,372"
414425,2019-06,"158,207","58,537"
414430,2019-06,"169,130","62,578"
414441,2019-06,"412,999","152,810"
414449,2019-06,"349,503","129,316"
414450,2019-06,"46,221","17,102"
414454,2019-06,"55,810","20,650"
414456,2019-06,"62,988","23,306"
414460,2019-06,"19,217","7,110"
414470,2019-06,"271,454","100,438"
414491,2019-06,"332,752","123,118"
414495,2019-06,"171,652","63,511"
414500,2019-06,"125,613","46,477"
414503,2019-06,"174,501","64,565"
414508,2019-06,"255,870","94,672"
414520,2019-06,"358,890","132,789"
414532,2019-06,"385,883","142,777"
414533,2019-06,"694,626","257,012"
414539,2019-06,"10,345","3,827"
414550,2019-06,"140,234","51,887"
414558,2019-06,"28,935","10,706"
414569,2019-06,"225,400","83,398"
414574,2019-06,"140,174","51,865"
414656,2019-06,"133,582","49,425"
414664,2019-06,"311,499","115,255"
414680,2019-06,"173,361","64,144"
414712,2019-06,"53,110","19,651"
414714,2019-06,"701,814","259,671"
414716,2019-06,"242,972","89,900"
414731,2019-06,"452,022","167,248"
414733,2019-06,"355,459","131,520"
414735,2019-06,"211,246","78,161"
414749,2019-06,"17,931","6,634"
414750,2019-06,"90,294","33,409"
414755,2019-06,"59,167","21,892"
414761,2019-06,"80,896","29,931"
414785,2019-06,"227,048","84,008"
414803,2019-06,"48,145","17,814"
414812,2019-06,"236,387","87,463"
414814,2019-06,"105,871","39,172"
414817,2019-06,"544,995","201,648"
414823,2019-06,"609,348","225,459"
414829,2019-06,"456,222","168,802"
414841,2019-06,"395,960","146,505"
414864,2019-06,"241,998","89,539"
414867,2019-06,"748,173","276,824"
414868,2019-06,"294,149","108,835"
414871,2019-06,"203,541","75,310"
414876,2019-06,"1,313,435","485,971"
414881,2019-06,"8,195","3,032"
414884,2019-06,"288,511","106,749"
414918,2019-06,"54,061","20,002"
414958,2019-06,"132,563","49,048"
414959,2019-06,"118,533","43,857"
414963,2019-06,"146,095","54,055"
414970,2019-06,"260,037","96,214"
414983,2019-06,"455,254","168,444"
415001,2019-06,"126,509","46,808"
415010,2019-06,"316,365","117,055"
415031,2019-06,"208,140","77,012"
415032,2019-06,70,26
415045,2019-06,"118,347","43,788"
415064,2019-06,"30,274","11,201"
415083,2019-06,"650,665","240,746"
415094,2019-06,"433,447","160,375"
415112,2019-06,"350,525","129,694"
415115,2019-06,"144,632","53,514"
415124,2019-06,"70,666","26,146"
415127,2019-06,"127,534","47,188"
415130,2019-06,"236,714","87,584"
415183,2019-06,"222,637","82,376"
415198,2019-06,"294,868","109,101"
415203,2019-06,"149,049","55,148"
415211,2019-06,"218,447","80,825"
415216,2019-06,"275,434","101,911"
415222,2019-06,"168,302","62,272"
415229,2019-06,"306,877","113,544"
415238,2019-06,"130,347","48,228"
415287,2019-06,"110,096","40,736"
415294,2019-06,"73,675","27,260"
415303,2019-06,"147,353","54,520"
415314,2019-06,"76,046","28,137"
415325,2019-06,"71,846","26,583"
415333,2019-06,"562,939","208,288"
415343,2019-06,"97,313","36,006"
415348,2019-06,"153,832","56,918"
415361,2019-06,"37,745","13,966"
415406,2019-06,"192,308","71,154"
415410,2019-06,"297,115","109,932"
415429,2019-06,"92,954","34,393"
415445,2019-06,"98,702","36,520"
415470,2019-06,"251,082","92,901"
415486,2019-06,"155,680","57,602"
415488,2019-06,"161,332","59,693"
